Filename,Size,timeInSec,timeInMsec
WA-Vectorize-OpenMP-Arm-4threads-5.csv,4096,271.65017,271650.17
WA-Vectorize-OpenMP-Arm-4threads-2.csv,4096,271.65693,271656.93
WA-AllFlags-5.csv,4096,271.81165999999996,271811.66
WA-Vectorize-OpenMP-Arm-8threads-1.csv,4096,272.31953999999996,272319.54
WA-Vectorize-OpenMP-Arm-16threads-2.csv,4096,273.35169,273351.69
WA-Vectorize-OpenMP-Arm-8threads-2.csv,4096,273.68023,273680.23
WA-Vectorize-OpenMP-4threads-5.csv,4096,273.95807,273958.07
WA-AllFlags-1.csv,4096,274.73087,274730.87
WA-Vectorize-OpenMP-4threads-4.csv,4096,275.15067,275150.67
WA-Vectorize-OpenMP-8threads-5.csv,4096,277.56329,277563.29
WA-Vectorize-OpenMP-16threads-5.csv,4096,279.8102,279810.20
WA-Vectorize-OpenMP-64threads-2.csv,4096,285.81693,285816.93
WA-Vectorize-OpenMP-16threads-1.csv,4096,286.59297999999995,286592.98
WA-Vectorize-OpenMP-32threads-1.csv,4096,292.39308,292393.08
WA-Vectorize-OpenMP-Arm-96threads-3.csv,4096,295.61725,295617.25
WA-Vectorize-OpenMP-Arm-48threads-5.csv,4096,297.47308000000004,297473.08
WA-Vectorize-OpenMP-128threads-1.csv,4096,298.67046999999997,298670.47
WA-Vectorize-OpenMP-Arm-16threads-5.csv,4096,301.14164,301141.64
WA-Vectorize-OpenMP-48threads-2.csv,4096,304.38631,304386.31
WA-Vectorize-OpenMP-128threads-4.csv,4096,305.51807,305518.07
WA-Vectorize-OpenMP-32threads-2.csv,4096,308.041,308041.00
WA-Vectorize-OpenMP-96threads-2.csv,4096,313.80811,313808.11
WA-Vectorize-OpenMP-Arm-48threads-3.csv,4096,315.92037,315920.37
WA-Vectorize-OpenMP-Arm-32threads-3.csv,4096,320.12225,320122.25
WA-Vectorize-OpenMP-32threads-5.csv,4096,322.19308,322193.08
WA-Vectorize-OpenMP-96threads-5.csv,4096,322.66904999999997,322669.05
WA-Vectorize-OpenMP-Arm-64threads-5.csv,4096,326.08484999999996,326084.85
WA-Vectorize-OpenMP-Arm-64threads-4.csv,4096,328.14241,328142.41
WA-Vectorize-OpenMP-Arm-128threads-5.csv,4096,349.48559,349485.59
WA-Vectorize-OpenMP-Arm-96threads-4.csv,4096,354.53651,354536.51
WA-Vectorize-OpenMP-96threads-1.csv,4096,358.06708000000003,358067.08
WA-Vectorize-OpenMP-Arm-128threads-1.csv,4096,362.78574,362785.74
WA-Vectorize-OpenMP-Arm-128threads-2.csv,4096,364.54209000000003,364542.09
WA-Vectorize-OpenMP-128threads-5.csv,4096,366.04317,366043.17
WA-Vectorize-OpenMP-96threads-3.csv,4096,397.65724,397657.24
WA-Vectorize-OpenMP-Arm-96threads-5.csv,4096,398.77403999999996,398774.04
WA-Vectorize-OpenMP-Arm-96threads-2.csv,4096,400.75721999999996,400757.22
WA-Vectorize-OpenMP-128threads-3.csv,4096,404.37745,404377.45
WA-Vectorize-OpenMP-Arm-96threads-1.csv,4096,407.87196,407871.96
WA-Vectorize-OpenMP-Arm-128threads-3.csv,4096,408.99233000000004,408992.33
WA-Vectorize-OpenMP-96threads-4.csv,4096,409.04549,409045.49
WA-Vectorize-OpenMP-Arm-128threads-4.csv,4096,418.59764,418597.64
WA-Vectorize-OpenMP-128threads-2.csv,4096,424.32283,424322.83
WA-NoFlags-1.csv,4096,492.15794,492157.94
WA-NoFlags-5.csv,4096,515.75941,515759.41
WA-NoFlags-2.csv,4096,527.56015,527560.15
WA-NoFlags-4.csv,4096,530.44713,530447.13
WA-NoFlags-Arm-3.csv,4096,2007.54278,2007542.78
WA-NoFlags-Arm-5.csv,4096,2023.8318700000002,2023831.87
WA-NoFlags-Arm-1.csv,4096,2031.86703,2031867.03
WA-NoFlags-Arm-4.csv,4096,2037.07656,2037076.56
WA-NoFlags-Arm-2.csv,4096,2040.6741399999999,2040674.14
WA-NoFlags-3.csv,4096,,
