Match!
1108.37,msec,task-clock,1108370270,100.00,0.999,CPUs utilized
7,,context-switches,1108370270,100.00,0.006,K/sec
0,,cpu-migrations,1108370270,100.00,0.000,K/sec
5172,,page-faults,1108370270,100.00,0.005,M/sec
3736838156,,cycles,923373900,83.31,3.371,GHz
7725676,,stalled-cycles-frontend,923397820,83.31,0.21,frontend cycles idle
2797098449,,stalled-cycles-backend,923559750,83.33,74.85,backend cycles idle
7731692582,,instructions,923501180,83.32,2.07,insn per cycle
,,,,,0.36,stalled cycles per insn
231728835,,branches,924284560,83.39,209.072,M/sec
3109808,,branch-misses,923767490,83.34,1.34,of all branches
