The sparse multiplication result matches the control matrix.
2438.50,msec,task-clock,2438503556,100.00,0.999,CPUs utilized
10,,context-switches,2438503556,100.00,0.004,K/sec
0,,cpu-migrations,2438503556,100.00,0.000,K/sec
4168,,page-faults,2438503556,100.00,0.002,M/sec
8249235704,,cycles,2031357706,83.30,3.383,GHz
121293595,,stalled-cycles-frontend,2031786293,83.32,1.47,frontend cycles idle
2857883208,,stalled-cycles-backend,2032502746,83.35,34.64,backend cycles idle
10064483735,,instructions,2032493523,83.35,1.22,insn per cycle
,,,,,0.28,stalled cycles per insn
568557635,,branches,2032533960,83.35,233.158,M/sec
105767094,,branch-misses,2031884452,83.32,18.60,of all branches
