The sparse multiplication result matches the control matrix.
2415.36,msec,task-clock,2415357433,100.00,0.999,CPUs utilized
9,,context-switches,2415357433,100.00,0.004,K/sec
0,,cpu-migrations,2415357433,100.00,0.000,K/sec
4172,,page-faults,2415357433,100.00,0.002,M/sec
8035913054,,cycles,2012360108,83.31,3.327,GHz
120021226,,stalled-cycles-frontend,2012152394,83.31,1.49,frontend cycles idle
2733250341,,stalled-cycles-backend,2012821515,83.33,34.01,backend cycles idle
10165078492,,instructions,2013364103,83.36,1.26,insn per cycle
,,,,,0.27,stalled cycles per insn
608222873,,branches,2013413320,83.36,251.815,M/sec
103489615,,branch-misses,2012709320,83.33,17.02,of all branches
