Match!
212303.04,msec,task-clock,212303042500,100.00,1.000,CPUs utilized
325,,context-switches,212303042500,100.00,0.002,K/sec
0,,cpu-migrations,212303042500,100.00,0.000,K/sec
68070,,page-faults,212303042500,100.00,0.321,K/sec
717266838631,,cycles,176918410654,83.33,3.379,GHz
408100842,,stalled-cycles-frontend,176919719996,83.33,0.06,frontend cycles idle
658265417213,,stalled-cycles-backend,176918552832,83.33,91.77,backend cycles idle
482551581057,,instructions,176919082971,83.33,0.67,insn per cycle
,,,,,1.36,stalled cycles per insn
11662669295,,branches,176919409328,83.33,54.934,M/sec
49866133,,branch-misses,176920810739,83.33,0.43,of all branches
