The sparse multiplication result matches the control matrix.
223879.21,msec,task-clock,223879214811,100.00,1.103,CPUs utilized
1617,,context-switches,223879214811,100.00,0.007,K/sec
8,,cpu-migrations,223879214811,100.00,0.000,K/sec
238670,,page-faults,223879214811,100.00,0.001,M/sec
755647336307,,cycles,186570984600,83.34,3.375,GHz
452456838,,stalled-cycles-frontend,186561810098,83.33,0.06,frontend cycles idle
692673934955,,stalled-cycles-backend,186569751947,83.33,91.67,backend cycles idle
496900389161,,instructions,186566458589,83.33,0.66,insn per cycle
,,,,,1.39,stalled cycles per insn
12955931599,,branches,186573363960,83.34,57.870,M/sec
70998331,,branch-misses,186559963091,83.33,0.55,of all branches
