The sparse multiplication result matches the control matrix.
201765.49,msec,task-clock,201765485860,100.00,1.148,CPUs utilized
1246,,context-switches,201765485860,100.00,0.006,K/sec
32,,cpu-migrations,201765485860,100.00,0.000,K/sec
319723,,page-faults,201765485860,100.00,0.002,M/sec
681868798146,,cycles,168153417864,83.34,3.380,GHz
381315178,,stalled-cycles-frontend,168144038604,83.34,0.06,frontend cycles idle
625130287427,,stalled-cycles-backend,168128792974,83.33,91.68,backend cycles idle
488340366212,,instructions,168128466722,83.33,0.72,insn per cycle
,,,,,1.28,stalled cycles per insn
11588898000,,branches,168130523966,83.33,57.437,M/sec
50834495,,branch-misses,168147174825,83.34,0.44,of all branches
