The sparse multiplication result matches the control matrix.
202203.75,msec,task-clock,202203748545,100.00,1.102,CPUs utilized
1216,,context-switches,202203748545,100.00,0.006,K/sec
8,,cpu-migrations,202203748545,100.00,0.000,K/sec
356993,,page-faults,202203748545,100.00,0.002,M/sec
683655613784,,cycles,168507813235,83.34,3.381,GHz
344947510,,stalled-cycles-frontend,168499018974,83.33,0.05,frontend cycles idle
625613499348,,stalled-cycles-backend,168512675720,83.34,91.51,backend cycles idle
488299163088,,instructions,168500689205,83.33,0.71,insn per cycle
,,,,,1.28,stalled cycles per insn
11567296835,,branches,168506301502,83.33,57.206,M/sec
50820764,,branch-misses,168496545704,83.33,0.44,of all branches
