The sparse multiplication result matches the control matrix.
265683.21,msec,task-clock,265683209491,100.00,1.084,CPUs utilized
1778,,context-switches,265683209491,100.00,0.007,K/sec
16,,cpu-migrations,265683209491,100.00,0.000,K/sec
416962,,page-faults,265683209491,100.00,0.002,M/sec
897229238324,,cycles,221400536411,83.33,3.377,GHz
522874302,,stalled-cycles-frontend,221411762518,83.34,0.06,frontend cycles idle
839327315518,,stalled-cycles-backend,221395860652,83.33,93.55,backend cycles idle
488939035717,,instructions,221399019170,83.33,0.54,insn per cycle
,,,,,1.72,stalled cycles per insn
11678483186,,branches,221402575722,83.33,43.956,M/sec
51490864,,branch-misses,221411810552,83.34,0.44,of all branches
