The sparse multiplication result matches the control matrix.
382973.02,msec,task-clock,382973019445,100.00,1.389,CPUs utilized
3001,,context-switches,382973019445,100.00,0.008,K/sec
64,,cpu-migrations,382973019445,100.00,0.000,K/sec
532057,,page-faults,382973019445,100.00,0.001,M/sec
1259392988066,,cycles,319160452141,83.34,3.288,GHz
26721753154,,stalled-cycles-frontend,319159961122,83.34,2.12,frontend cycles idle
887984932585,,stalled-cycles-backend,319158014589,83.34,70.51,backend cycles idle
656218148472,,instructions,319130474849,83.33,0.52,insn per cycle
,,,,,1.35,stalled cycles per insn
37759276802,,branches,319131732089,83.33,98.595,M/sec
6503509003,,branch-misses,319136547960,83.33,17.22,of all branches
