The sparse multiplication result matches the control matrix.
280066.02,msec,task-clock,280066019733,100.00,1.040,CPUs utilized
1683,,context-switches,280066019733,100.00,0.006,K/sec
2,,cpu-migrations,280066019733,100.00,0.000,K/sec
418716,,page-faults,280066019733,100.00,0.001,M/sec
946456056511,,cycles,233395831628,83.34,3.379,GHz
441332364,,stalled-cycles-frontend,233381258033,83.33,0.05,frontend cycles idle
890232503289,,stalled-cycles-backend,233396479674,83.34,94.06,backend cycles idle
488996568012,,instructions,233381821204,83.33,0.52,insn per cycle
,,,,,1.82,stalled cycles per insn
11692720967,,branches,233396468889,83.34,41.750,M/sec
51567761,,branch-misses,233381974632,83.33,0.44,of all branches
