The sparse multiplication result matches the control matrix.
319555.86,msec,task-clock,319555863102,100.00,1.463,CPUs utilized
3678,,context-switches,319555863102,100.00,0.012,K/sec
96,,cpu-migrations,319555863102,100.00,0.000,K/sec
394916,,page-faults,319555863102,100.00,0.001,M/sec
1077861304067,,cycles,266252701718,83.32,3.373,GHz
6655829792,,stalled-cycles-frontend,266272815795,83.32,0.62,frontend cycles idle
1004032128364,,stalled-cycles-backend,266320085711,83.34,93.15,backend cycles idle
498809090878,,instructions,266318298409,83.34,0.46,insn per cycle
,,,,,2.01,stalled cycles per insn
13408396119,,branches,266336940527,83.34,41.959,M/sec
73912507,,branch-misses,266297284490,83.33,0.55,of all branches
