The sparse multiplication result matches the control matrix.
253203.76,msec,task-clock,253203759950,100.00,1.234,CPUs utilized
2196,,context-switches,253203759950,100.00,0.009,K/sec
64,,cpu-migrations,253203759950,100.00,0.000,K/sec
232580,,page-faults,253203759950,100.00,0.919,K/sec
846038960646,,cycles,210996668706,83.33,3.341,GHz
703228427,,stalled-cycles-frontend,211014022103,83.34,0.08,frontend cycles idle
783359729556,,stalled-cycles-backend,211021342940,83.34,92.59,backend cycles idle
497303449693,,instructions,211022646146,83.34,0.59,insn per cycle
,,,,,1.58,stalled cycles per insn
13062306502,,branches,210995247743,83.33,51.588,M/sec
71161539,,branch-misses,210979663162,83.32,0.54,of all branches
