The sparse multiplication result does NOT match the control matrix.
21804.75,msec,task-clock,21804746789,100.00,6.456,CPUs utilized
92,,context-switches,21804746789,100.00,0.004,K/sec
8,,cpu-migrations,21804746789,100.00,0.000,K/sec
92168,,page-faults,21804746789,100.00,0.004,M/sec
73651526044,,cycles,18174178295,83.35,3.378,GHz
115211862,,stalled-cycles-frontend,18169327047,83.33,0.16,frontend cycles idle
64404430501,,stalled-cycles-backend,18168248530,83.32,87.44,backend cycles idle
56683525765,,instructions,18169957532,83.33,0.77,insn per cycle
,,,,,1.14,stalled cycles per insn
2510827416,,branches,18170499752,83.33,115.150,M/sec
32605108,,branch-misses,18172131044,83.34,1.30,of all branches
