The sparse multiplication result matches the control matrix.
199853.88,msec,task-clock,199853884062,100.00,1.113,CPUs utilized
1222,,context-switches,199853884062,100.00,0.006,K/sec
16,,cpu-migrations,199853884062,100.00,0.000,K/sec
219048,,page-faults,199853884062,100.00,0.001,M/sec
675602714691,,cycles,166550696809,83.34,3.380,GHz
356571933,,stalled-cycles-frontend,166545876776,83.33,0.05,frontend cycles idle
619040731818,,stalled-cycles-backend,166540420938,83.33,91.63,backend cycles idle
488085015467,,instructions,166544399640,83.33,0.72,insn per cycle
,,,,,1.27,stalled cycles per insn
11531050569,,branches,166545780591,83.33,57.697,M/sec
50623558,,branch-misses,166546293126,83.33,0.44,of all branches
