The sparse multiplication result does NOT match the control matrix.
27630.74,msec,task-clock,27630735463,100.00,16.419,CPUs utilized
153,,context-switches,27630735463,100.00,0.006,K/sec
32,,cpu-migrations,27630735463,100.00,0.001,K/sec
69110,,page-faults,27630735463,100.00,0.003,M/sec
93161695905,,cycles,23014679264,83.29,3.372,GHz
152028559,,stalled-cycles-frontend,23017937830,83.31,0.16,frontend cycles idle
83537395775,,stalled-cycles-backend,23022904782,83.32,89.67,backend cycles idle
56811797485,,instructions,23032433089,83.36,0.61,insn per cycle
,,,,,1.47,stalled cycles per insn
2546413927,,branches,23032922071,83.36,92.159,M/sec
32580900,,branch-misses,23031213864,83.35,1.28,of all branches
