The sparse multiplication result matches the control matrix.
279879.85,msec,task-clock,279879849913,100.00,1.060,CPUs utilized
1668,,context-switches,279879849913,100.00,0.006,K/sec
4,,cpu-migrations,279879849913,100.00,0.000,K/sec
314905,,page-faults,279879849913,100.00,0.001,M/sec
941683896250,,cycles,233240975846,83.34,3.365,GHz
426230284,,stalled-cycles-frontend,233225932235,83.33,0.05,frontend cycles idle
884015721889,,stalled-cycles-backend,233241440866,83.34,93.88,backend cycles idle
488808070161,,instructions,233228323794,83.33,0.52,insn per cycle
,,,,,1.81,stalled cycles per insn
11661965072,,branches,233242280020,83.34,41.668,M/sec
51231694,,branch-misses,233225648839,83.33,0.44,of all branches
