The sparse multiplication result matches the control matrix.
331708.49,msec,task-clock,331708493072,100.00,1.357,CPUs utilized
2020,,context-switches,331708493072,100.00,0.006,K/sec
32,,cpu-migrations,331708493072,100.00,0.000,K/sec
425819,,page-faults,331708493072,100.00,0.001,M/sec
1111355333974,,cycles,276419656658,83.33,3.350,GHz
9148924014,,stalled-cycles-frontend,276435879457,83.34,0.82,frontend cycles idle
762655468172,,stalled-cycles-backend,276425970193,83.33,68.62,backend cycles idle
654796075212,,instructions,276423420863,83.33,0.59,insn per cycle
,,,,,1.16,stalled cycles per insn
37455613890,,branches,276417768480,83.33,112.917,M/sec
6487796925,,branch-misses,276427645794,83.33,17.32,of all branches
