The sparse multiplication result matches the control matrix.
1.91,msec,task-clock,1912831,100.00,0.585,CPUs utilized
3,,context-switches,1912831,100.00,0.002,M/sec
0,,cpu-migrations,1912831,100.00,0.000,K/sec
65,,page-faults,1912831,100.00,0.034,M/sec
6369426,,cycles,917420,47.85,3.330,GHz
494785,,stalled-cycles-frontend,1608621,83.90,7.77,frontend cycles idle
1376701,,stalled-cycles-backend,1917201,100.00,21.61,backend cycles idle
9422295,,instructions,1917201,100.00,1.48,insn per cycle
,,,,,0.15,stalled cycles per insn
1760263,,branches,1917201,100.00,920.240,M/sec
30096,,branch-misses,1308361,68.24,1.71,of all branches
