Match!
18.86,msec,task-clock,18860140,100.00,0.785,CPUs utilized
26,,context-switches,18860140,100.00,0.001,M/sec
1,,cpu-migrations,18860140,100.00,0.053,K/sec
49,,page-faults,18860140,100.00,0.003,M/sec
37554736,,cycles,18910950,100.00,1.991,GHz
15545749,,instructions,18910950,100.00,0.41,insn per cycle
<not supported>,,branches,0,100.00,,
107525,,branch-misses,18910950,100.00,,
