The sparse multiplication result matches the control matrix.
19.87,msec,task-clock,19868605,100.00,2.100,CPUs utilized
29,,context-switches,19868605,100.00,0.001,M/sec
8,,cpu-migrations,19868605,100.00,0.403,K/sec
120,,page-faults,19868605,100.00,0.006,M/sec
51522266,,cycles,18025537,90.44,2.593,GHz
4015375,,stalled-cycles-frontend,19018989,95.42,7.79,frontend cycles idle
36222701,,stalled-cycles-backend,18932309,94.99,70.30,backend cycles idle
26196337,,instructions,18446640,92.55,0.51,insn per cycle
,,,,,1.38,stalled cycles per insn
7028820,,branches,11311870,56.75,353.765,M/sec
80986,,branch-misses,13922655,69.85,1.15,of all branches
