Match!
4.56,msec,task-clock,4560691,100.00,0.550,CPUs utilized
18,,context-switches,4560691,100.00,0.004,M/sec
1,,cpu-migrations,4560691,100.00,0.219,K/sec
97,,page-faults,4560691,100.00,0.021,M/sec
15014881,,cycles,4064280,88.60,3.292,GHz
2779616,,stalled-cycles-frontend,3807120,83.00,18.51,frontend cycles idle
4509951,,stalled-cycles-backend,3585899,78.18,30.04,backend cycles idle
14804944,,instructions,3283350,71.58,0.99,insn per cycle
,,,,,0.30,stalled cycles per insn
2922420,,branches,4586990,100.00,640.784,M/sec
37332,,branch-misses,3607311,78.64,1.28,of all branches
