The sparse multiplication result matches the control matrix.
24114.69,msec,task-clock,24114689638,100.00,1.111,CPUs utilized
127,,context-switches,24114689638,100.00,0.005,K/sec
0,,cpu-migrations,24114689638,100.00,0.000,K/sec
62971,,page-faults,24114689638,100.00,0.003,M/sec
81488025835,,cycles,20079442919,83.27,3.379,GHz
67224217,,stalled-cycles-frontend,20080670044,83.27,0.08,frontend cycles idle
74405236452,,stalled-cycles-backend,20091124359,83.31,91.31,backend cycles idle
61812635568,,instructions,20100677785,83.35,0.76,insn per cycle
,,,,,1.20,stalled cycles per insn
1645589144,,branches,20114210331,83.41,68.240,M/sec
12592861,,branch-misses,20109209582,83.39,0.77,of all branches
