The sparse multiplication result matches the control matrix.
29054.13,msec,task-clock,29054134522,100.00,1.332,CPUs utilized
695,,context-switches,29054134522,100.00,0.024,K/sec
96,,cpu-migrations,29054134522,100.00,0.003,K/sec
58354,,page-faults,29054134522,100.00,0.002,M/sec
97196759676,,cycles,24210778892,83.33,3.345,GHz
174329145,,stalled-cycles-frontend,24230231184,83.40,0.18,frontend cycles idle
89186484283,,stalled-cycles-backend,24227761586,83.39,91.76,backend cycles idle
64329106800,,instructions,24179509719,83.23,0.66,insn per cycle
,,,,,1.39,stalled cycles per insn
2066420944,,branches,24208941453,83.33,71.123,M/sec
17855518,,branch-misses,24207999056,83.32,0.86,of all branches
