The sparse multiplication result matches the control matrix.
19468.02,msec,task-clock,19468015038,100.00,1.065,CPUs utilized
48,,context-switches,19468015038,100.00,0.002,K/sec
0,,cpu-migrations,19468015038,100.00,0.000,K/sec
48989,,page-faults,19468015038,100.00,0.003,M/sec
65015841741,,cycles,16224328204,83.34,3.340,GHz
47982152,,stalled-cycles-frontend,16224611865,83.34,0.07,frontend cycles idle
58094809468,,stalled-cycles-backend,16223401552,83.33,89.35,backend cycles idle
61549537847,,instructions,16222807049,83.33,0.95,insn per cycle
,,,,,0.94,stalled cycles per insn
1578900520,,branches,16222593437,83.33,81.102,M/sec
12484065,,branch-misses,16222604243,83.33,0.79,of all branches
