The sparse multiplication result matches the control matrix.
30892.35,msec,task-clock,30892354960,100.00,1.186,CPUs utilized
491,,context-switches,30892354960,100.00,0.016,K/sec
64,,cpu-migrations,30892354960,100.00,0.002,K/sec
49758,,page-faults,30892354960,100.00,0.002,M/sec
102601436911,,cycles,25749703881,83.35,3.321,GHz
139720297,,stalled-cycles-frontend,25751818840,83.36,0.14,frontend cycles idle
94601212121,,stalled-cycles-backend,25735208070,83.30,92.20,backend cycles idle
64050020546,,instructions,25737927826,83.31,0.62,insn per cycle
,,,,,1.48,stalled cycles per insn
2006285500,,branches,25742739980,83.33,64.944,M/sec
17787376,,branch-misses,25747041978,83.34,0.89,of all branches
