The sparse multiplication result matches the control matrix.

Matrix (first 5 rows, 5 columns):
4.00 8.00 35.00 40.00 36.00 
28.00 72.00 59.00 0.00 0.00 
86.00 24.00 67.00 5.00 9.00 
96.00 2.00 30.00 0.00 0.00 
18.00 0.00 4.00 0.00 0.00 

Matrix (first 5 rows, 5 columns):
4.00 8.00 35.00 40.00 36.00 
28.00 72.00 59.00 0.00 0.00 
86.00 24.00 67.00 5.00 9.00 
96.00 2.00 30.00 0.00 0.00 
18.00 0.00 4.00 0.00 0.00 
1.43,msec,task-clock,1425660,100.00,0.447,CPUs utilized
4,,context-switches,1425660,100.00,0.003,M/sec
0,,cpu-migrations,1425660,100.00,0.000,K/sec
55,,page-faults,1425660,100.00,0.039,M/sec
4808100,,cycles,588401,41.12,3.373,GHz
419392,,stalled-cycles-frontend,1430913,100.00,8.72,frontend cycles idle
917018,,stalled-cycles-backend,1430913,100.00,19.07,backend cycles idle
6116937,,instructions,1430913,100.00,1.27,insn per cycle
,,,,,0.15,stalled cycles per insn
1388431,,branches,1430913,100.00,973.886,M/sec
17347,,branch-misses,842512,58.88,1.25,of all branches
