The sparse multiplication result matches the control matrix.
33289.43,msec,task-clock,33289427093,100.00,1.202,CPUs utilized
201,,context-switches,33289427093,100.00,0.006,K/sec
2,,cpu-migrations,33289427093,100.00,0.000,K/sec
61780,,page-faults,33289427093,100.00,0.002,M/sec
112554076645,,cycles,27741737491,83.33,3.381,GHz
1023958569,,stalled-cycles-frontend,27739455998,83.33,0.91,frontend cycles idle
69401595868,,stalled-cycles-backend,27741505844,83.33,61.66,backend cycles idle
83384165307,,instructions,27740731406,83.33,0.74,insn per cycle
,,,,,0.83,stalled cycles per insn
4979568501,,branches,27742651109,83.34,149.584,M/sec
821004427,,branch-misses,27741727932,83.33,16.49,of all branches
