The sparse multiplication result matches the control matrix.
32275.66,msec,task-clock,32275655467,100.00,1.362,CPUs utilized
210,,context-switches,32275655467,100.00,0.007,K/sec
4,,cpu-migrations,32275655467,100.00,0.000,K/sec
59075,,page-faults,32275655467,100.00,0.002,M/sec
108266423553,,cycles,26895868582,83.33,3.354,GHz
1012213612,,stalled-cycles-frontend,26895600586,83.33,0.93,frontend cycles idle
65185860039,,stalled-cycles-backend,26894759084,83.33,60.21,backend cycles idle
83346861001,,instructions,26897289470,83.34,0.77,insn per cycle
,,,,,0.78,stalled cycles per insn
4962664694,,branches,26897086311,83.34,153.759,M/sec
820936060,,branch-misses,26898425242,83.34,16.54,of all branches
