The sparse multiplication result matches the control matrix.
19705.96,msec,task-clock,19705962220,100.00,1.138,CPUs utilized
135,,context-switches,19705962220,100.00,0.007,K/sec
1,,cpu-migrations,19705962220,100.00,0.000,K/sec
49401,,page-faults,19705962220,100.00,0.003,M/sec
66500208711,,cycles,16431448362,83.38,3.375,GHz
61890959,,stalled-cycles-frontend,16419178911,83.32,0.09,frontend cycles idle
59517753730,,stalled-cycles-backend,16410709543,83.28,89.50,backend cycles idle
61782835164,,instructions,16414088612,83.29,0.93,insn per cycle
,,,,,0.96,stalled cycles per insn
1633606138,,branches,16423266270,83.34,82.899,M/sec
12564999,,branch-misses,16432598752,83.39,0.77,of all branches
