The sparse multiplication result matches the control matrix.
27398.81,msec,task-clock,27398810378,100.00,1.089,CPUs utilized
245,,context-switches,27398810378,100.00,0.009,K/sec
16,,cpu-migrations,27398810378,100.00,0.001,K/sec
50614,,page-faults,27398810378,100.00,0.002,M/sec
92572896410,,cycles,22835675536,83.34,3.379,GHz
88897456,,stalled-cycles-frontend,22830460990,83.33,0.10,frontend cycles idle
84719789124,,stalled-cycles-backend,22828092580,83.32,91.52,backend cycles idle
63520447361,,instructions,22830445518,83.33,0.69,insn per cycle
,,,,,1.33,stalled cycles per insn
1947875176,,branches,22832688441,83.33,71.093,M/sec
17604262,,branch-misses,22838088590,83.35,0.90,of all branches
